模型运行日期,近地2米温度（℃）,地表温度（K）,比湿（kg/kg）,湿度（%）,近地10米风速（m/s）,近地10米风向（°）,雨量（mm）,云量,边界层高度（m）,大气压（Kpa）,感热通量（W/m²）,潜热通量（W/m²）,长波辐射（W/m²）,短波辐射（W/m²）,地面太阳能辐射（W/m²）,SO2小时平均浓度(μg/m³),NO2小时平均浓度(μg/m³),PM10小时平均浓度(μg/m³),PM2.5小时平均浓度(μg/m³),O3小时平均浓度(μg/m³),CO小时平均浓度(mg/m³),AQI,MainP
2020-07-23,31.83770324074074,310.07579166666665,0.017771724074074072,57.17925601851852,4.574196111111111,212.51361574074073,0.07253571064814815,0.20013971805555555,883.2257907407408,100.60330092592592,134.3586214814815,22.650856694444446,439.2388240740741,280.9667074074074,337.6169972222222,1.887492740740741,11.275093240740741,8.335337314814815,5.1712058333333335,35.62245868518519,0.13514978333333333,18,[4]
2020-07-24,31.809940740740743,309.8231666666667,0.018180976388888888,58.54870277777778,4.782229074074074,209.93649537037035,0.20125109346805556,0.22675904259259258,895.5516574074073,100.54710648148148,132.55087708333335,22.522909402777778,441.2510925925926,272.02738745370374,326.8753157407407,1.7369872625,10.629642222222222,8.575441712962963,5.070969444444445,32.41903623148148,0.13070278564814816,17,[4]
2020-07-25,31.603159722222223,309.4019444444445,0.018390769907407407,59.67213703703704,4.50622237037037,204.08593055555556,0.401297330875463,0.27521312731481484,885.6659425925927,100.54013425925926,121.10135689814815,22.192557537037036,442.743787037037,255.3920522685185,306.8859259259259,1.6118711606481482,10.780575092592594,8.797205231481481,5.06126625,29.9165087962963,0.13156715833333332,15,[4]
2020-07-26,31.397819444444444,309.33088888888886,0.018181475462962962,59.60976851851852,3.964895263888889,191.8237962962963,0.7102541063384259,0.32148376481481483,852.1840069444444,100.58316666666667,116.75435018518517,22.41206533796296,442.44205555555556,251.63892263888889,302.3760351851852,1.7450310171296295,12.554671296296297,9.44265060185185,5.4515304166666665,29.28398052314815,0.13572880694444445,16,[1]
2020-07-27,31.22351064814815,309.27856944444443,0.018044997685185186,59.61812037037037,3.5564418379629634,172.98919074074075,0.7732755804629629,0.35618620833333337,828.4009643518518,100.60873148148147,113.66204888888889,22.38215471759259,441.66591203703706,249.25840310185183,299.51549703703705,2.213053263888889,17.196240787037034,10.28861587962963,6.041887824074074,28.205207936259907,0.14331921666666667,22,[1]
2020-07-28,30.83693472222222,308.64628240740745,0.018180953240740743,61.40074305555555,4.126738124999999,136.81369953703705,0.9649609735518518,0.44241915694444445,790.3585273148148,100.55690740740741,118.55699291666666,22.710186296296296,442.6470972222222,243.54913691666664,292.65509684259257,3.471608611111111,24.43574467592593,11.021344212962966,6.571976805555555,23.66646889044833,0.15204219259259258,31,[1]
2020-07-29,30.128080555555556,307.28444444444443,0.018637318518518516,65.75326527777777,4.996138333333334,105.86483935185186,2.116812936885185,0.5772863972222223,708.5512138888888,100.42055462962962,111.82831532407407,21.87450639814815,444.01353240740747,223.07611443055555,268.0541934398148,4.196108823611111,29.179554259259262,10.601570833333334,6.4551160185185195,18.72810760743907,0.15814067222222222,37,[1]
2020-07-30,29.076725000000003,305.7153472222222,0.019112217129629627,71.74219074074074,5.45180775,89.81031435185186,3.242703101426852,0.6942587962962963,585.3385768518518,100.26622638888888,103.57416191666665,20.421642791666667,444.58778703703706,202.89170617129628,243.80006585185185,4.338912689673611,30.976177962962964,9.87608236111111,6.042102222222222,15.95814079916852,0.16430230370370372,39,[1]
2020-07-31,28.62763287037037,305.63235185185187,0.019220857407407407,74.09422268518519,4.551970666666667,110.25147935185186,3.4602550378657404,0.7373001944444445,534.1936143518519,100.13858148148148,98.83336572222224,19.63499051388889,444.8319583333334,203.72495703240742,244.80123729629628,3.4698350777291664,28.972347824074077,9.545237083333333,5.993621574074075,23.615033723220836,0.16923505601851851,37,[1]
2020-08-01,28.078180555555555,304.78979166666664,0.01948284861111111,77.54629722222222,4.938122694444444,96.76631666666668,4.084124932513889,0.7500025138888888,499.9980472222222,100.12418194444444,96.9856643611111,18.69763083333333,444.2765694444445,196.35128175,235.94089306944443,3.336726570409722,29.124619305555555,9.487179861111109,5.685610416666666,18.478519731190275,0.16854717361111113,37,[1]
